track_n,line,lyric,track_title,Title,Year
9,14,"Yellow lorry slow, nowhere to go",You Never Give Me Your Money,Abbey Road,1969
9,15,"But oh, that magic feeling, nowhere to go",You Never Give Me Your Money,Abbey Road,1969
9,16,"Oh, that magic feeling, nowhere to go",You Never Give Me Your Money,Abbey Road,1969
9,17,Nowhere to go,You Never Give Me Your Money,Abbey Road,1969
9,19,One sweet dream,You Never Give Me Your Money,Abbey Road,1969
9,20,Pick up the bags and get in the limousine,You Never Give Me Your Money,Abbey Road,1969
9,21,Soon we'll be away from here,You Never Give Me Your Money,Abbey Road,1969
9,22,Step on the gas and wipe that tear away,You Never Give Me Your Money,Abbey Road,1969
9,23,One sweet dream came true today,You Never Give Me Your Money,Abbey Road,1969
9,24,Came true today,You Never Give Me Your Money,Abbey Road,1969
9,26,"Yes, it did",You Never Give Me Your Money,Abbey Road,1969
9,28,All good children go to Heaven,You Never Give Me Your Money,Abbey Road,1969
10,1,"Aaah, here come the sun king",Sun King,Abbey Road,1969
10,2,Here come the sun king,Sun King,Abbey Road,1969
10,3,Everybody's laughing,Sun King,Abbey Road,1969
10,4,Everybody's happy,Sun King,Abbey Road,1969
11,1,Mean Mister Mustard sleeps in the park,Mean Mr. Mustard,Abbey Road,1969
11,2,Shaves in the dark trying to save paper,Mean Mr. Mustard,Abbey Road,1969
11,3,Sleeps in a hole in the road,Mean Mr. Mustard,Abbey Road,1969
11,4,Saving up to buy some clothes,Mean Mr. Mustard,Abbey Road,1969
11,5,Keeps a ten-bob note up his nose,Mean Mr. Mustard,Abbey Road,1969
11,6,Such a mean old man,Mean Mr. Mustard,Abbey Road,1969
11,8,His sister Pam works in a shop,Mean Mr. Mustard,Abbey Road,1969
11,9,"She never stops, she's a go-getter",Mean Mr. Mustard,Abbey Road,1969
11,10,Takes him out to look at the Queen,Mean Mr. Mustard,Abbey Road,1969
11,11,Only place that he's ever been,Mean Mr. Mustard,Abbey Road,1969
11,12,Always shouts out something obscene,Mean Mr. Mustard,Abbey Road,1969
11,13,Such a dirty old man,Mean Mr. Mustard,Abbey Road,1969
11,14,Dirty old man,Mean Mr. Mustard,Abbey Road,1969
12,1,"Well, you should see Polythene Pam",Polythene Pam,Abbey Road,1969
12,2,"She's so good-looking, but she looks like a man",Polythene Pam,Abbey Road,1969
12,3,"Well, you should see her in drag dressed in her polythene bag",Polythene Pam,Abbey Road,1969
12,6,Get a dose of her in jackboots and kilt,Polythene Pam,Abbey Road,1969
12,7,She's killer-diller when she's dressed to the hilt,Polythene Pam,Abbey Road,1969
12,8,"She's the kind of a girl that makes ""The News of the World""",Polythene Pam,Abbey Road,1969
12,9,"Yes, you could say she was attractively built",Polythene Pam,Abbey Road,1969
13,3,She came in through the bathroom window,She Came in Through the Bathroom Window,Abbey Road,1969
13,4,Protected by a silver spoon,She Came in Through the Bathroom Window,Abbey Road,1969
13,5,But now she sucks her thumb and wanders,She Came in Through the Bathroom Window,Abbey Road,1969
13,6,By the banks of her own lagoon,She Came in Through the Bathroom Window,Abbey Road,1969
13,7,Didn't anybody tell her?,She Came in Through the Bathroom Window,Abbey Road,1969
13,8,Didn't anybody see?,She Came in Through the Bathroom Window,Abbey Road,1969
13,9,Sunday's on the phone to Monday,She Came in Through the Bathroom Window,Abbey Road,1969
13,10,Tuesday's on the phone to me,She Came in Through the Bathroom Window,Abbey Road,1969
13,11,She said she'd always been a dancer,She Came in Through the Bathroom Window,Abbey Road,1969
13,12,She worked at fifteen clubs a day,She Came in Through the Bathroom Window,Abbey Road,1969
13,13,And though she thought I knew the answer,She Came in Through the Bathroom Window,Abbey Road,1969
13,14,"Well, I knew what I could not say",She Came in Through the Bathroom Window,Abbey Road,1969
13,15,And so I quit the police department,She Came in Through the Bathroom Window,Abbey Road,1969
13,16,And got myself a steady job,She Came in Through the Bathroom Window,Abbey Road,1969
13,17,And though she tried her best to help me,She Came in Through the Bathroom Window,Abbey Road,1969
13,18,"She could steal, but she could not rob",She Came in Through the Bathroom Window,Abbey Road,1969
13,19,Didn't anybody tell her?,She Came in Through the Bathroom Window,Abbey Road,1969
13,20,Didn't anybody see?,She Came in Through the Bathroom Window,Abbey Road,1969
13,21,Sunday's on the phone to Monday,She Came in Through the Bathroom Window,Abbey Road,1969
13,22,Tuesday's on the phone to me,She Came in Through the Bathroom Window,Abbey Road,1969
14,1,Once there was a way to get back homeward,Golden Slumbers,Abbey Road,1969
14,2,Once there was a way to get back home,Golden Slumbers,Abbey Road,1969
14,3,"Sleep pretty darling, do not cry",Golden Slumbers,Abbey Road,1969
14,4,And I will sing a lullaby,Golden Slumbers,Abbey Road,1969
14,5,Golden slumbers fill your eyes,Golden Slumbers,Abbey Road,1969
14,6,Smiles await you when you rise,Golden Slumbers,Abbey Road,1969
14,7,"Sleep pretty darling, do not cry",Golden Slumbers,Abbey Road,1969
14,8,And I will sing a lullaby,Golden Slumbers,Abbey Road,1969
14,9,Once there was a way to get back homeward,Golden Slumbers,Abbey Road,1969
15,1,"Boy, you're gonna carry that weight",Carry That Weight,Abbey Road,1969
15,2,Carry that weight a long time,Carry That Weight,Abbey Road,1969
15,6,I never give you my pillow,Carry That Weight,Abbey Road,1969
15,7,I only send you my invitations,Carry That Weight,Abbey Road,1969
15,8,And in the middle of the celebrations,Carry That Weight,Abbey Road,1969
15,9,I break down,Carry That Weight,Abbey Road,1969
15,10,"Boy, you're gonna carry that weight",Carry That Weight,Abbey Road,1969
15,11,Carry that weight a long time,Carry That Weight,Abbey Road,1969
16,2,Are you going to be in my dreams,The End,Abbey Road,1969
16,3,Tonight?,The End,Abbey Road,1969
16,5,"Love you, love you",The End,Abbey Road,1969
16,18,And in the end,The End,Abbey Road,1969
16,19,The love you take,The End,Abbey Road,1969
16,20,Is equal to the love you make,The End,Abbey Road,1969
17,1,Her Majesty's a pretty nice girl,Her Majesty,Abbey Road,1969
17,2,But she doesn't have a lot to say,Her Majesty,Abbey Road,1969
17,4,But she changes from day to day,Her Majesty,Abbey Road,1969
17,5,I want to tell her that I love her a lot,Her Majesty,Abbey Road,1969
17,6,But I gotta get a bellyful of wine,Her Majesty,Abbey Road,1969
17,8,"Someday I'm going to make her mine, oh yeah",Her Majesty,Abbey Road,1969
17,9,Someday I'm going to make her mine,Her Majesty,Abbey Road,1969
1,3,"Two of us riding nowhere, spending someone's",Two of Us,Let It Be,1970
1,4,Hard earned pay,Two of Us,Let It Be,1970
1,5,"You and me Sunday driving, not arriving",Two of Us,Let It Be,1970
1,6,On our way back home,Two of Us,Let It Be,1970
1,7,We're on our way home,Two of Us,Let It Be,1970
1,9,We're going home,Two of Us,Let It Be,1970
1,10,"Two of us sending postcards, writing letters",Two of Us,Let It Be,1970
1,11,On my wall,Two of Us,Let It Be,1970
1,12,"You and me burning matches, lifting latches",Two of Us,Let It Be,1970
1,13,On our way back home,Two of Us,Let It Be,1970
1,14,We're on our way home,Two of Us,Let It Be,1970
1,16,We're going home,Two of Us,Let It Be,1970
1,17,You and I have memories,Two of Us,Let It Be,1970
1,18,Longer than the road that stretches out ahead,Two of Us,Let It Be,1970
1,19,"Two of us wearing raincoats, standing solo",Two of Us,Let It Be,1970
1,20,In the sun,Two of Us,Let It Be,1970
1,21,"You and me chasing paper, getting nowhere",Two of Us,Let It Be,1970
2,1,I dig a pony,Dig a Pony,Let It Be,1970
2,2,"Well, you can celebrate anything you want",Dig a Pony,Let It Be,1970
2,3,"Yes, you can celebrate anything you want",Dig a Pony,Let It Be,1970
2,4,Oh!,Dig a Pony,Let It Be,1970
2,5,I do a road hog,Dig a Pony,Let It Be,1970
2,6,"Well, you can penetrate any place you go",Dig a Pony,Let It Be,1970
2,7,"Yes, you can penetrate any place you go",Dig a Pony,Let It Be,1970
2,8,I told you so,Dig a Pony,Let It Be,1970
2,9,All I want is you,Dig a Pony,Let It Be,1970
2,10,Everything has got to be just like you want it to,Dig a Pony,Let It Be,1970
2,11,Because,Dig a Pony,Let It Be,1970
2,12,I pick a moon dog,Dig a Pony,Let It Be,1970
2,13,"Well, you can radiate everything you are",Dig a Pony,Let It Be,1970
2,14,"Yes, you can radiate everything you are",Dig a Pony,Let It Be,1970
2,15,"Oh, now",Dig a Pony,Let It Be,1970
2,16,I roll a stoney,Dig a Pony,Let It Be,1970
2,17,"Well, you can imitate everyone you know",Dig a Pony,Let It Be,1970
2,18,"Yes, you can imitate everyone you know",Dig a Pony,Let It Be,1970
2,22,Because,Dig a Pony,Let It Be,1970
2,25,I feel the wind blow,Dig a Pony,Let It Be,1970
2,26,"Well, you can indicate everything you see",Dig a Pony,Let It Be,1970
2,27,"Yes, you can indicate anything you see",Dig a Pony,Let It Be,1970
2,28,Oh now,Dig a Pony,Let It Be,1970
2,29,I load a lorry,Dig a Pony,Let It Be,1970
2,30,"Well, you can syndicate any boat you row",Dig a Pony,Let It Be,1970
2,31,"Yeah, you can syndicate any boat you row",Dig a Pony,Let It Be,1970
3,1,Words are flowing out like endless rain into a paper cup,Across the Universe,Let It Be,1970
3,2,They slither wildly as they slip away across the universe,Across the Universe,Let It Be,1970
3,3,"Pools of sorrow, waves of joy are drifting through my opened mind",Across the Universe,Let It Be,1970
3,4,Possessing and caressing me,Across the Universe,Let It Be,1970
3,5,"Jai Guru Deva, OmNothing's gonna change my world",Across the Universe,Let It Be,1970
3,9,Images of broken light which dance before me like a million eyes,Across the Universe,Let It Be,1970
3,10,They call me on and on across the universe,Across the Universe,Let It Be,1970
3,11,Thoughts meander like a restless wind inside a letter box,Across the Universe,Let It Be,1970
3,12,They tumble blindly as they make their way across the universe,Across the Universe,Let It Be,1970
3,17,"Sounds of laughter, shades of life are ringing through my open ears",Across the Universe,Let It Be,1970
3,18,Inciting and inviting me,Across the Universe,Let It Be,1970
3,19,Limitless undying love which shines around me like a million suns,Across the Universe,Let It Be,1970
3,20,It calls me on and on across the universe,Across the Universe,Let It Be,1970
4,1,All through the day,I Me Mine,Let It Be,1970
4,2,"I me mine, I me mine, I me mine",I Me Mine,Let It Be,1970
4,3,All through the night,I Me Mine,Let It Be,1970
4,5,Now they're frightened of leaving it,I Me Mine,Let It Be,1970
4,6,Everyone's weaving it,I Me Mine,Let It Be,1970
4,7,Coming on strong all the time,I Me Mine,Let It Be,1970
4,14,All I can hear,I Me Mine,Let It Be,1970
4,15,"I me mine, I me mine, I me mine",I Me Mine,Let It Be,1970
4,16,Even those tears,I Me Mine,Let It Be,1970
4,18,No-one's frightened of playing it,I Me Mine,Let It Be,1970
4,19,Everyone's saying it,I Me Mine,Let It Be,1970
4,20,Flowing more freely than wine,I Me Mine,Let It Be,1970
5,1,Like a rolling stone,Dig It,Let It Be,1970
5,4,Like the FBI,Dig It,Let It Be,1970
5,5,And the CIA,Dig It,Let It Be,1970
5,6,And the BBCB.B. King,Dig It,Let It Be,1970
5,7,"And Doris DayMatt Busby, dig it, dig it",Dig It,Let It Be,1970
6,1,"When I find myself in times of trouble, Mother Mary comes to me",Let It Be,Let It Be,1970
6,2,"Speaking words of wisdom, “let it be”And in my hour of darkness, she is standing right in front of me",Let It Be,Let It Be,1970
6,4,"Let it be, let it be, let it be, let it be",Let It Be,Let It Be,1970
6,6,And when the brokenhearted people living in the world agree,Let It Be,Let It Be,1970
6,7,"There will be an answer, let it be",Let It Be,Let It Be,1970
6,8,"For though they may be parted, there is still a chance that they will see",Let It Be,Let It Be,1970
6,17,"And when the night is cloudy, there is still a light that shines on me",Let It Be,Let It Be,1970
6,18,"Shine on 'til tomorrow, let it be",Let It Be,Let It Be,1970
6,19,"I wake up to the sound of music, Mother Mary comes to me",Let It Be,Let It Be,1970
7,1,"Oh, dirty Maggie Mae, they have taken her away",Maggie Mae,Let It Be,1970
7,2,And she never walk down Lime Street anymore,Maggie Mae,Let It Be,1970
7,3,"Oh, the judge he guilty found her for robbing a homeward bounder",Maggie Mae,Let It Be,1970
7,4,That dirty no good robbing Maggie Mae,Maggie Mae,Let It Be,1970
7,5,"This is a part of Liverpool, they returned me to",Maggie Mae,Let It Be,1970
7,6,"Two pounds ten a week, that was my pay",Maggie Mae,Let It Be,1970
8,1,"I've got a feeling, a feeling deep inside",I've Got a Feeling (Ft. Billy Preston),Let It Be,1970
8,2,"Oh yeah, oh yeah, that's right",I've Got a Feeling (Ft. Billy Preston),Let It Be,1970
8,3,"I've got a feeling, a feeling I can't hide",I've Got a Feeling (Ft. Billy Preston),Let It Be,1970
8,4,"Oh no, no, oh no! Oh no",I've Got a Feeling (Ft. Billy Preston),Let It Be,1970
8,5,"Yeah, yeah! I've got a feeling, yeah!",I've Got a Feeling (Ft. Billy Preston),Let It Be,1970
8,6,"Oh please, believe me, I'd hate to miss the train",I've Got a Feeling (Ft. Billy Preston),Let It Be,1970
8,8,And if you leave me I won't be late again,I've Got a Feeling (Ft. Billy Preston),Let It Be,1970
8,12,All these years I've been wandering around,I've Got a Feeling (Ft. Billy Preston),Let It Be,1970
8,13,Wondering how come nobody told me,I've Got a Feeling (Ft. Billy Preston),Let It Be,1970
8,14,All that I was looking for was somebody who looked like you!,I've Got a Feeling (Ft. Billy Preston),Let It Be,1970
8,15,"I've got a feeling, that keeps me on my toes",I've Got a Feeling (Ft. Billy Preston),Let It Be,1970
8,17,"I've got a feeling, I think that everybody knows",I've Got a Feeling (Ft. Billy Preston),Let It Be,1970
8,21,Everybody had a hard year,I've Got a Feeling (Ft. Billy Preston),Let It Be,1970
8,22,Everybody had a good time,I've Got a Feeling (Ft. Billy Preston),Let It Be,1970
8,23,Everybody had a wet dream,I've Got a Feeling (Ft. Billy Preston),Let It Be,1970
8,24,Everybody saw the sunshine,I've Got a Feeling (Ft. Billy Preston),Let It Be,1970
8,26,Everybody had a good year,I've Got a Feeling (Ft. Billy Preston),Let It Be,1970
8,27,Everybody let their hair down,I've Got a Feeling (Ft. Billy Preston),Let It Be,1970
8,28,Everybody pulled their socks up (yeah),I've Got a Feeling (Ft. Billy Preston),Let It Be,1970
8,29,"Everybody put their foot down, oh yeah",I've Got a Feeling (Ft. Billy Preston),Let It Be,1970
9,1,My baby said she's travelling on the one after 909,One After 909,Let It Be,1970
9,2,I said move over honey I'm travelling on that line,One After 909,Let It Be,1970
9,3,"I said move over once, move over twice",One After 909,Let It Be,1970
9,4,Come on baby don't be cold as ice,One After 909,Let It Be,1970
9,5,Said she's travelling on the one after 909,One After 909,Let It Be,1970
9,6,I begged her not to go and I begged her on my bended knees,One After 909,Let It Be,1970
9,7,"You're only fooling 'round, only fooling 'round with me",One After 909,Let It Be,1970
9,11,"Pick up my bag, run to the station",One After 909,Let It Be,1970
9,12,"Railman said ""you've got the wrong location""",One After 909,Let It Be,1970
9,13,"Pick up my bag, run right home",One After 909,Let It Be,1970
9,14,Then I find I've got the number wrong,One After 909,Let It Be,1970
10,1,The long and winding road that leads to your door,The Long and Winding Road,Let It Be,1970
10,2,"Will never disappear, I've seen that road before",The Long and Winding Road,Let It Be,1970
10,3,It always leads me here,The Long and Winding Road,Let It Be,1970
